x1,y1,x2,y2,dx,dy,magnitude,angle_deg
3110.0000,1693.0000,3117.9524,1692.5718,7.9524,-0.4282,7.9639,-3.0823
2624.0000,2418.0000,2626.0874,2418.4426,2.0874,0.4426,2.1338,11.9721
460.0000,1176.0000,462.7194,1173.9161,2.7194,-2.0839,3.4260,-37.4629
1959.0000,2012.0000,1961.9546,2006.6770,2.9546,-5.3230,6.0880,-60.9670
2528.0000,2104.0000,2530.8677,2104.1794,2.8677,0.1794,2.8733,3.5806
1038.0000,1860.0000,1035.0508,1856.3577,-2.9492,-3.6423,4.6866,-128.9973
1656.0000,2163.0000,1657.3503,2163.0872,1.3503,0.0872,1.3532,3.6930
3461.0000,1487.0000,3500.9871,1479.2340,39.9871,-7.7660,40.7342,-10.9907
1837.0000,1954.0000,1840.7737,1954.2308,3.7737,0.2308,3.7807,3.5004
4524.0000,783.0000,4530.5713,781.5621,6.5713,-1.4379,6.7268,-12.3429
1710.0000,950.0000,1711.2750,951.8756,1.2750,1.8756,2.2680,55.7925
2542.0000,2100.0000,2546.8748,2102.1992,4.8748,2.1992,5.3479,24.2822
1378.0000,1719.0000,1384.9366,1717.8312,6.9366,-1.1688,7.0344,-9.5645
2090.0000,1947.0000,2092.0442,1945.6193,2.0442,-1.3807,2.4668,-34.0369
133.0000,1892.0000,136.5355,1892.6581,3.5355,0.6581,3.5962,10.5441
4465.0000,2466.0000,4466.6196,2466.9106,1.6196,0.9106,1.8581,29.3471
1718.0000,1470.0000,1720.0349,1470.1890,2.0349,0.1890,2.0437,5.3054
481.0000,2055.0000,483.0841,2054.4302,2.0841,-0.5698,2.1606,-15.2915
1802.0000,2082.0000,1802.5812,2080.6714,0.5812,-1.3286,1.4502,-66.3739
4046.0000,1936.0000,4055.5027,1936.2720,9.5027,0.2720,9.5066,1.6394
3650.0000,1798.0000,3664.1765,1796.4590,14.1765,-1.5410,14.2600,-6.2038
3901.0000,2150.0000,3908.6929,2150.3157,7.6929,0.3157,7.6993,2.3498
3972.0000,2224.0000,3978.6851,2227.1111,6.6851,3.1111,7.3735,24.9563
81.0000,1128.0000,81.6185,1127.2975,0.6185,-0.7025,0.9360,-48.6397
4571.0000,2317.0000,4572.7202,2317.5073,1.7202,0.5073,1.7935,16.4318
4316.0000,2571.0000,4317.4932,2570.7375,1.4932,-0.2625,1.5161,-9.9690
353.0000,1367.0000,354.5288,1366.4144,1.5288,-0.5856,1.6371,-20.9577
182.0000,1673.0000,186.3431,1673.5996,4.3431,0.5996,4.3843,7.8606
3265.0000,2098.0000,3266.6689,2097.8066,1.6689,-0.1934,1.6801,-6.6087
512.0000,1811.0000,519.2523,1811.5034,7.2523,0.5034,7.2697,3.9708
900.0000,1799.0000,921.6713,1792.5708,21.6713,-6.4292,22.6049,-16.5240
333.0000,2040.0000,334.0288,2039.5426,1.0288,-0.4574,1.1259,-23.9701
2532.0000,2051.0000,2537.5244,2052.0432,5.5244,1.0432,5.6220,10.6936
2920.0000,1367.0000,2926.3359,1365.9878,6.3359,-1.0122,6.4163,-9.0767
2740.0000,1492.0000,2740.0000,1492.0000,0.0000,0.0000,0.0000,0.0000
1770.0000,1945.0000,1775.2633,1945.6866,5.2633,0.6866,5.3079,7.4328
642.0000,1902.0000,645.4571,1903.1409,3.4571,1.1409,3.6405,18.2633
4443.0000,1091.0000,4448.4946,1090.7195,5.4946,-0.2805,5.5018,-2.9226
72.0000,1149.0000,72.6853,1149.1387,0.6853,0.1387,0.6992,11.4392
2018.0000,2700.0000,2019.3906,2700.4822,1.3906,0.4822,1.4718,19.1232
492.0000,2054.0000,494.1068,2053.6365,2.1068,-0.3635,2.1380,-9.7897
2525.0000,1365.0000,2541.0005,1362.9868,16.0005,-2.0132,16.1266,-7.1713
3480.0000,1212.0000,3480.5042,1213.2797,0.5042,1.2797,1.3754,68.4970
1446.0000,1851.0000,1449.8739,1851.4857,3.8739,0.4857,3.9042,7.1466
134.0000,1748.0000,150.2845,1746.1865,16.2845,-1.8135,16.3851,-6.3544
1662.0000,2176.0000,1663.3739,2175.9709,1.3739,-0.0291,1.3742,-1.2114
1922.0000,1237.0000,1922.5233,1237.6449,0.5233,0.6449,0.8305,50.9417
1724.0000,2037.0000,1726.3757,2036.5288,2.3757,-0.4712,2.4220,-11.2182
1520.0000,804.0000,1520.3992,804.3311,0.3992,0.3311,0.5186,39.6709
4227.0000,2114.0000,4227.9287,2114.1360,0.9287,0.1360,0.9386,8.3303
4447.0000,2485.0000,4449.0908,2485.0186,2.0908,0.0186,2.0909,0.5084
1474.0000,1426.0000,1485.5594,1424.8113,11.5594,-1.1887,11.6204,-5.8714
2337.0000,1345.0000,2311.1794,1369.1431,-25.8206,24.1431,35.3495,136.9229
308.0000,1830.0000,312.7762,1831.0492,4.7762,1.0492,4.8901,12.3893
510.0000,2075.0000,515.4243,2084.9287,5.4243,9.9287,11.3138,61.3511
1066.0000,1366.0000,1068.6461,1365.8076,2.6461,-0.1924,2.6531,-4.1583
2086.0000,1967.0000,2087.1958,1966.7097,1.1958,-0.2903,1.2305,-13.6447
3843.0000,583.0000,3843.9861,582.9913,0.9861,-0.0087,0.9861,-0.5036
900.0000,1759.0000,908.1352,1759.1998,8.1352,0.1998,8.1376,1.4071
2770.0000,2022.0000,2772.6221,2022.1042,2.6221,0.1042,2.6241,2.2768
1540.0000,1837.0000,1541.4517,1837.6987,1.4517,0.6987,1.6111,25.7030
4509.0000,2343.0000,4509.7700,2342.7666,0.7700,-0.2334,0.8046,-16.8624
4317.0000,2118.0000,4319.8589,2117.5459,2.8589,-0.4541,2.8947,-9.0254
881.0000,1222.0000,881.2813,1222.3938,0.2813,0.3938,0.4840,54.4598
3309.0000,2163.0000,3314.8662,2163.4065,5.8662,0.4065,5.8803,3.9639
1577.0000,2341.0000,1578.4082,2340.7007,1.4082,-0.2993,1.4397,-11.9997
1492.0000,1948.0000,1492.9695,1938.0042,0.9695,-9.9958,10.0428,-84.4603
2536.0000,824.0000,2538.6968,824.2490,2.6968,0.2490,2.7082,5.2745
2180.0000,2301.0000,2182.6418,2301.3391,2.6418,0.3391,2.6635,7.3146
4494.0000,847.0000,4501.7646,845.7695,7.7646,-1.2305,7.8615,-9.0048
911.0000,2088.0000,912.8638,2087.8562,1.8638,-0.1438,1.8693,-4.4119
133.0000,1426.0000,134.3018,1426.9097,1.3018,0.9097,1.5882,34.9439
1231.0000,1920.0000,1232.0166,1919.6229,1.0166,-0.3771,1.0843,-20.3507
3473.0000,2274.0000,3476.1860,2273.0115,3.1860,-0.9885,3.3359,-17.2375
3530.0000,1532.0000,3542.0066,1532.0042,12.0066,0.0042,12.0066,0.0198
4216.0000,2181.0000,4222.0952,2182.5259,6.0952,1.5259,6.2833,14.0546
1897.0000,1934.0000,1911.3850,1934.5341,14.3850,0.5341,14.3949,2.1262
2587.0000,2057.0000,2591.2341,2065.8789,4.2341,8.8789,9.8368,64.5047
3351.0000,1453.0000,3357.0071,1454.3602,6.0071,1.3602,6.1592,12.7588
4002.0000,768.0000,4003.7832,769.7537,1.7832,1.7537,2.5011,44.5225
4591.0000,2272.0000,4596.3877,2271.9946,5.3877,-0.0054,5.3877,-0.0571
4207.0000,2190.0000,4210.0786,2190.6953,3.0786,0.6953,3.1562,12.7269
4165.0000,762.0000,4169.4795,761.8900,4.4795,-0.1100,4.4808,-1.4065
3785.0000,1344.0000,3786.7571,1345.4016,1.7571,1.4016,2.2476,38.5791
2528.0000,2091.0000,2530.5862,2090.7566,2.5862,-0.2434,2.5976,-5.3768
2351.0000,1335.0000,2326.4995,1333.7048,-24.5005,-1.2952,24.5347,-176.9740
4045.0000,839.0000,4047.7708,839.1182,2.7708,0.1182,2.7733,2.4433
742.0000,1918.0000,745.6559,1918.3459,3.6559,0.3459,3.6723,5.4056
3983.0000,2373.0000,3986.7720,2373.7759,3.7720,0.7759,3.8509,11.6234
4560.0000,2245.0000,4561.2295,2244.7754,1.2295,-0.2246,1.2498,-10.3529
2248.0000,2210.0000,2252.4941,2211.8518,4.4941,1.8518,4.8607,22.3941
3515.0000,1586.0000,3518.3940,1580.6116,3.3940,-5.3884,6.3683,-57.7941
4250.0000,2434.0000,4250.6553,2434.2007,0.6553,0.2007,0.6853,17.0277
3469.0000,1868.0000,3477.3594,1866.2190,8.3594,-1.7810,8.5470,-12.0273
3774.0000,1613.0000,3781.0156,1615.6185,7.0156,2.6185,7.4884,20.4677
400.0000,1968.0000,402.7580,1968.6345,2.7580,0.6345,2.8300,12.9565
4473.0000,1224.0000,4477.9258,1224.7539,4.9258,0.7539,4.9831,8.7018
925.0000,2242.0000,927.7629,2242.7700,2.7629,0.7700,2.8682,15.5729
1157.0000,2152.0000,1160.0129,2152.6130,3.0129,0.6130,3.0747,11.5009
2026.0000,1750.0000,2026.0000,1750.0000,0.0000,0.0000,0.0000,0.0000
3833.0000,1561.0000,3836.9895,1559.8082,3.9895,-1.1918,4.1637,-16.6323
4268.0000,725.0000,4273.4688,723.9050,5.4688,-1.0950,5.5773,-11.3222
2729.0000,1350.0000,2729.0396,1350.0171,0.0396,0.0171,0.0431,23.3691
2112.0000,1944.0000,2115.2317,1942.7665,3.2317,-1.2335,3.4591,-20.8916
4226.0000,2368.0000,4227.8501,2368.4370,1.8501,0.4370,1.9010,13.2902
2795.0000,2350.0000,2796.2336,2350.2231,1.2336,0.2231,1.2537,10.2530
2994.0000,2147.0000,3002.3340,2148.3728,8.3340,1.3728,8.4463,9.3540
3359.0000,2061.0000,3364.7107,2060.6296,5.7107,-0.3704,5.7227,-3.7107
886.0000,2007.0000,887.6033,2007.1842,1.6033,0.1842,1.6138,6.5541
2196.0000,1908.0000,2196.0000,1908.0000,0.0000,0.0000,0.0000,0.0000
3816.0000,1897.0000,3825.2307,1895.2245,9.2307,-1.7755,9.3999,-10.8878
3905.0000,1548.0000,3911.2192,1547.7704,6.2192,-0.2296,6.2235,-2.1144
3520.0000,1493.0000,3527.2185,1494.7701,7.2185,1.7701,7.4324,13.7783
2097.0000,1061.0000,2097.9951,1061.3788,0.9951,0.3788,1.0648,20.8390
1079.0000,1944.0000,1077.3550,1941.3998,-1.6450,-2.6002,3.0769,-122.3193
1581.0000,1405.0000,1583.4941,1405.0013,2.4941,0.0013,2.4941,0.0308
4158.0000,2625.0000,4159.8359,2626.1614,1.8359,1.1614,2.1724,32.3166
4642.0000,2345.0000,4643.3511,2346.2068,1.3511,1.2068,1.8116,41.7714
1521.0000,2213.0000,1523.2325,2212.7761,2.2325,-0.2239,2.2437,-5.7264
3337.0000,1935.0000,3342.2200,1933.7780,5.2200,-1.2220,5.3611,-13.1762
373.0000,1934.0000,375.9686,1933.7891,2.9686,-0.2109,2.9761,-4.0644
1270.0000,1796.0000,1277.5199,1796.0781,7.5199,0.0781,7.5203,0.5952
980.0000,1611.0000,985.6356,1608.3646,5.6356,-2.6354,6.2213,-25.0624
1521.0000,1313.0000,1520.9907,1312.9976,-0.0093,-0.0024,0.0096,-165.2564
731.0000,1246.0000,732.2280,1246.1667,1.2280,0.1667,1.2393,7.7326
2544.0000,1220.0000,2544.0000,1220.0000,0.0000,0.0000,0.0000,0.0000
693.0000,1856.0000,698.3321,1856.5618,5.3321,0.5618,5.3616,6.0143
2807.0000,1813.0000,2812.4827,1813.1722,5.4827,0.1722,5.4854,1.7994
2033.0000,1539.0000,2045.5001,1539.0042,12.5001,0.0042,12.5001,0.0190
503.0000,2085.0000,513.9341,2081.4771,10.9341,-3.5229,11.4876,-17.8589
4382.0000,2402.0000,4382.3955,2401.1409,0.3955,-0.8591,0.9458,-65.2806
1710.0000,2103.0000,1710.8765,2103.1494,0.8765,0.1494,0.8891,9.6744
4295.0000,2302.0000,4296.1738,2301.5068,1.1738,-0.4932,1.2732,-22.7889
857.0000,2089.0000,853.1862,2089.2029,-3.8138,0.2029,3.8192,176.9550
3174.0000,1985.0000,3174.0054,1985.0072,0.0054,0.0072,0.0090,53.2858
1265.0000,1887.0000,1268.0681,1887.2968,3.0681,0.2968,3.0824,5.5246
877.0000,1884.0000,887.9916,1884.0024,10.9916,0.0024,10.9916,0.0127
93.0000,1857.0000,116.6208,1853.4375,23.6208,-3.5625,23.8880,-8.5767
2008.0000,1845.0000,2019.3591,1844.6334,11.3591,-0.3666,11.3650,-1.8484
1242.0000,1673.0000,1240.3640,1674.6317,-1.6360,1.6317,2.3106,135.0749
1789.0000,1438.0000,1793.3441,1438.4904,4.3441,0.4904,4.3717,6.4402
1293.0000,1331.0000,1296.8937,1331.5276,3.8937,0.5276,3.9293,7.7165
4559.0000,1283.0000,4559.0000,1283.0002,0.0000,0.0002,0.0002,90.0000
666.0000,1693.0000,671.3060,1705.2325,5.3060,12.2325,13.3338,66.5506
1306.0000,2596.0000,1306.5032,2595.8469,0.5032,-0.1531,0.5259,-16.9209
3104.0000,2491.0000,3104.3513,2490.2156,0.3513,-0.7844,0.8595,-65.8739
3419.0000,2454.0000,3419.8008,2453.5889,0.8008,-0.4111,0.9002,-27.1766
284.0000,2407.0000,285.9578,2407.5959,1.9578,0.5959,2.0465,16.9299
808.0000,2376.0000,808.3513,2376.7844,0.3513,0.7844,0.8595,65.8739
1587.0000,2211.0000,1588.4760,2211.3125,1.4760,0.3125,1.5087,11.9546
2009.0000,1998.0000,2020.0765,2003.4617,11.0765,5.4617,12.3499,26.2472
312.0000,1969.0000,316.9575,1969.5590,4.9575,0.5590,4.9889,6.4330
2263.0000,1865.0000,2271.1057,1867.3307,8.1057,2.3307,8.4341,16.0419
3018.0000,1834.0000,3018.0000,1834.0000,0.0000,0.0000,0.0000,0.0000
1473.0000,1818.0000,1477.5326,1819.3010,4.5326,1.3010,4.7156,16.0155
2256.0000,1806.0000,2263.6335,1807.6333,7.6335,1.6333,7.8063,12.0771
2747.0000,1746.0000,2747.0010,1746.0007,0.0010,0.0007,0.0012,36.8699
2998.0000,1550.0000,3001.1367,1550.3683,3.1367,0.3683,3.1583,6.6965
103.0000,1452.0000,105.7087,1453.0795,2.7087,1.0795,2.9159,21.7279
2756.0000,1396.0000,2774.3083,1395.4706,18.3083,-0.5294,18.3160,-1.6563
2092.0000,1149.0000,2099.7732,1148.7749,7.7732,-0.2251,7.7765,-1.6587
4059.0000,723.0000,4061.1726,722.5681,2.1726,-0.4319,2.2151,-11.2446
2329.0000,1831.0000,2341.3489,1832.0903,12.3489,1.0903,12.3969,5.0458
521.0000,1834.0000,524.6168,1834.0547,3.6168,0.0547,3.6172,0.8663
1199.0000,1083.0000,1202.0090,1081.9788,3.0090,-1.0212,3.1776,-18.7468
4237.0000,2182.0000,4241.4390,2183.0105,4.4390,1.0105,4.5525,12.8244
1814.0000,2031.0000,1819.5914,2010.7496,5.5914,-20.2504,21.0081,-74.5644
604.0000,1874.0000,610.9197,1873.1134,6.9197,-0.8866,6.9762,-7.3013
111.0000,1872.0000,110.7013,1873.3518,-0.2987,1.3518,1.3844,102.4581
3415.0000,1247.0000,3424.3225,1248.7872,9.3225,1.7872,9.4923,10.8526
1529.0000,816.0000,1529.0938,816.5535,0.0938,0.5535,0.5614,80.3871
463.0000,1613.0000,465.7637,1613.1929,2.7637,0.1929,2.7705,3.9920
2120.0000,1952.0000,2122.8315,1951.2775,2.8315,-0.7225,2.9223,-14.3149
1724.0000,2115.0000,1725.3667,2114.8569,1.3667,-0.1431,1.3742,-5.9760
453.0000,1595.0000,452.0329,1594.6527,-0.9671,-0.3473,1.0276,-160.2472
4356.0000,1601.0000,4364.2607,1594.8718,8.2607,-6.1282,10.2856,-36.5696
2807.0000,1596.0000,2814.2219,1595.6462,7.2219,-0.3538,7.2306,-2.8043
4521.0000,1993.0000,4533.6729,1991.7286,12.6729,-1.2714,12.7365,-5.7288
1722.0000,1379.0000,1730.8010,1378.7266,8.8010,-0.2734,8.8053,-1.7795
1816.0000,2339.0000,1816.2303,2339.7219,0.2303,0.7219,0.7578,72.3035
2687.0000,1322.0000,2688.8733,1322.9064,1.8733,0.9064,2.0810,25.8195
2598.0000,2197.0000,2600.0371,2197.1179,2.0371,0.1179,2.0405,3.3129
2918.0000,1692.0000,2928.1040,1692.3262,10.1040,0.3262,10.1093,1.8489
2085.0000,1543.0000,2100.8179,1543.7443,15.8179,0.7443,15.8354,2.6939
1977.0000,1996.0000,1990.2197,1988.6356,13.2197,-7.3644,15.1326,-29.1211
3678.0000,2375.0000,3678.0889,2375.1245,0.0889,0.1245,0.1530,54.4836
1096.0000,2137.0000,1097.2007,2137.6218,1.2007,0.6218,1.3521,27.3793
2121.0000,1966.0000,2124.8225,1964.4412,3.8225,-1.5588,4.1281,-22.1859
91.0000,1710.0000,96.1037,1709.7368,5.1037,-0.2632,5.1104,-2.9520
2451.0000,2182.0000,2451.1880,2182.5813,0.1880,0.5813,0.6109,72.0791
4214.0000,2169.0000,4220.0293,2172.6262,6.0293,3.6262,7.0358,31.0241
501.0000,2059.0000,504.1689,2058.8792,3.1689,-0.1208,3.1712,-2.1840
4463.0000,2488.0000,4464.7969,2487.6238,1.7969,-0.3762,1.8358,-11.8255
3609.0000,700.0000,3608.9065,700.4527,-0.0935,0.4527,0.4623,101.6705
1685.0000,929.0000,1685.1648,929.6082,0.1648,0.6082,0.6301,74.8383
554.0000,1665.0000,561.4014,1659.4923,7.4014,-5.5077,9.2258,-36.6544
186.0000,1897.0000,189.0578,1896.2870,3.0578,-0.7130,3.1398,-13.1256
921.0000,2091.0000,922.3487,2091.4490,1.3487,0.4490,1.4215,18.4124
95.0000,1975.0000,94.8418,1976.8411,-0.1582,1.8411,1.8478,94.9109
2758.0000,1813.0000,2762.1118,1814.0283,4.1118,1.0283,4.2385,14.0410
1362.0000,908.0000,1364.0463,907.8320,2.0463,-0.1680,2.0531,-4.6926
462.0000,1906.0000,462.4316,1906.8120,0.4316,0.8120,0.9196,62.0062
946.0000,1347.0000,945.9164,1346.5865,-0.0836,-0.4135,0.4218,-101.4335
1315.0000,1746.0000,1323.8062,1746.7253,8.8062,0.7253,8.8360,4.7087
1744.0000,1463.0000,1722.1847,1481.9574,-21.8153,18.9574,28.9014,139.0095
1115.0000,1929.0000,1136.8771,1923.8118,21.8771,-5.1882,22.4839,-13.3414
3129.0000,1523.0000,3136.7463,1523.0631,7.7463,0.0631,7.7466,0.4668
825.0000,1862.0000,833.2298,1862.8983,8.2298,0.8983,8.2787,6.2294
210.0000,1801.0000,211.0387,1789.8621,1.0387,-11.1379,11.1863,-84.6720
1676.0000,1799.0000,1688.9690,1797.9489,12.9690,-1.0511,13.0115,-4.6337
2605.0000,1284.0000,2606.9985,1284.5011,1.9985,0.5011,2.0604,14.0758
953.0000,1339.0000,954.4850,1338.3129,1.4850,-0.6871,1.6363,-24.8310
2383.0000,2087.0000,2384.9602,2087.0210,1.9602,0.0210,1.9603,0.6137
154.0000,2119.0000,156.5839,2119.4792,2.5839,0.4792,2.6280,10.5074
875.0000,1058.0000,876.0969,1057.5787,1.0969,-0.4213,1.1750,-21.0089
441.0000,1786.0000,444.4200,1786.2529,3.4200,0.2529,3.4294,4.2296
1534.0000,1949.0000,1538.0776,1948.9033,4.0776,-0.0967,4.0788,-1.3582
4233.0000,2158.0000,4239.1807,2161.9512,6.1807,3.9512,7.3357,32.5899
4468.0000,2479.0000,4468.9263,2479.0210,0.9263,0.0210,0.9265,1.2985
3298.0000,2536.0000,3300.5024,2538.9722,2.5024,2.9722,3.8854,49.9040
84.0000,1980.0000,86.7768,1980.1388,2.7768,0.1388,2.7803,2.8614
939.0000,1339.0000,940.3740,1339.3713,1.3740,0.3713,1.4233,15.1239
2673.0000,1212.0000,2675.2664,1212.6144,2.2664,0.6144,2.3482,15.1676
1693.0000,948.0000,1692.4491,948.0890,-0.5509,0.0890,0.5580,170.8241
2642.0000,1734.0000,2656.5793,1733.7069,14.5793,-0.2931,14.5823,-1.1517
3137.0000,2245.0000,3141.9851,2246.1167,4.9851,1.1167,5.1087,12.6262
2054.0000,1720.0000,2071.9995,1720.6805,17.9995,0.6805,18.0124,2.1653
353.0000,1244.0000,355.7494,1243.2458,2.7494,-0.7542,2.8509,-15.3390
3035.0000,2451.0000,3038.2729,2451.5339,3.2729,0.5339,3.3162,9.2654
1965.0000,2240.0000,1965.9420,2240.0164,0.9420,0.0164,0.9422,0.9948
1694.0000,2902.0000,1694.9154,2903.5312,0.9154,1.5312,1.7840,59.1284
63.0000,1976.0000,66.0608,1976.8132,3.0608,0.8132,3.1670,14.8795
3247.0000,2082.0000,3247.9128,2078.4993,0.9128,-3.5007,3.6178,-75.3851
4519.0000,2198.0000,4519.7852,2197.6541,0.7852,-0.3459,0.8580,-23.7787
72.0000,1133.0000,72.8316,1132.5353,0.8316,-0.4647,0.9527,-29.1962
4236.0000,2573.0000,4236.7949,2573.3413,0.7949,0.3413,0.8651,23.2368
4207.0000,2225.0000,4209.0342,2225.0002,2.0342,0.0002,2.0342,0.0069
4366.0000,2256.0000,4372.4282,2257.8430,6.4282,1.8430,6.6872,15.9980
4357.0000,1357.0000,4360.2207,1357.3512,3.2207,0.3512,3.2398,6.2231
59.0000,1966.0000,61.8462,1967.6394,2.8462,1.6394,3.2846,29.9420
3713.0000,2873.0000,3713.0002,2872.5051,0.0002,-0.4949,0.4949,-89.9717
2495.0000,1615.0000,2498.3381,1719.1478,3.3381,104.1478,104.2013,88.1642
3669.0000,1456.0000,3674.0203,1458.0134,5.0203,2.0134,5.4090,21.8538
2980.0000,1123.0000,2981.2048,1123.3510,1.2048,0.3510,1.2549,16.2401
3807.0000,671.0000,3807.4966,671.0001,0.4966,0.0001,0.4966,0.0141
2767.0000,2612.0000,2769.3538,2612.2273,2.3538,0.2273,2.3647,5.5158
1547.0000,1879.0000,1548.5098,1877.6439,1.5098,-1.3561,2.0294,-41.9303
4718.0000,3116.0000,4717.9751,3116.0728,-0.0249,0.0728,0.0769,108.8951
3990.0000,2791.0000,3990.9746,2789.9768,0.9746,-1.0232,1.4131,-46.3931
4259.0000,2693.0000,4260.5366,2693.0029,1.5366,0.0029,1.5366,0.1092
4365.0000,2475.0000,4365.5625,2474.9949,0.5625,-0.0051,0.5625,-0.5222
4142.0000,2299.0000,4147.0000,2302.9980,5.0000,3.9980,6.4019,38.6462
4050.0000,2207.0000,4050.0000,2207.0000,0.0000,0.0000,0.0000,0.0000
4514.0000,2135.0000,4521.0000,2135.0098,7.0000,0.0098,7.0000,0.0799
2899.0000,2121.0000,2899.0093,2121.0098,0.0093,0.0098,0.0135,46.4688
4299.0000,2087.0000,4299.0098,2087.0093,0.0098,0.0093,0.0135,43.5312
1248.0000,2037.0000,1251.3325,2038.0599,3.3325,1.0599,3.4970,17.6437
605.0000,2016.0000,611.2289,2017.2305,6.2289,1.2305,6.3493,11.1744
3929.0000,1987.0000,3929.0093,1987.0099,0.0093,0.0099,0.0136,46.8241
1695.0000,1918.0000,1705.9930,1918.4999,10.9930,0.4999,11.0044,2.6036
3049.0000,1909.0000,3049.0093,1909.0099,0.0093,0.0099,0.0136,46.8241
3262.0000,1831.0000,3262.0005,1831.0007,0.0005,0.0007,0.0009,56.3099
2841.0000,1803.0000,2841.0093,1803.0099,0.0093,0.0099,0.0136,46.8241
1708.0000,1754.0000,1714.2050,1753.6511,6.2050,-0.3489,6.2148,-3.2181
1732.0000,1267.0000,1735.4993,1267.9995,3.4993,0.9995,3.6392,15.9412
3303.0000,1259.0000,3307.2861,1261.8126,4.2861,2.8126,5.1266,33.2735
3619.0000,1255.0000,3620.9707,1256.4872,1.9707,1.4872,2.4689,37.0399
3428.0000,1230.0000,3430.0059,1231.4994,2.0059,1.4994,2.5043,36.7783
2018.0000,1558.0000,2018.0000,1558.0000,0.0000,0.0000,0.0000,0.0000
4223.0000,2637.0000,4224.5259,2637.0100,1.5259,0.0100,1.5259,0.3759
2615.0000,2574.0000,2617.9998,2574.8130,2.9998,0.8130,3.1080,15.1639
4325.0000,2477.0000,4325.2207,2476.6506,0.2207,-0.3494,0.4132,-57.7183
4639.0000,2457.0000,4641.6514,2457.7793,2.6514,0.7793,2.7635,16.3793
4160.0000,2433.0000,4160.9897,2432.9998,0.9897,-0.0002,0.9897,-0.0141
4410.0000,2429.0000,4411.0103,2429.0000,1.0103,0.0000,1.0103,0.0000
2292.0000,2382.0000,2294.0024,2382.5581,2.0024,0.5581,2.0788,15.5738
3573.0000,2367.0000,3571.1877,2366.5852,-1.8123,-0.4148,1.8591,-167.1080
4428.0000,2247.0000,4433.8223,2247.0000,5.8223,0.0000,5.8223,0.0000
3540.0000,2160.0000,3547.4761,2157.3015,7.4761,-2.6985,7.9482,-19.8470
3075.0000,2155.0000,3077.4976,2154.5046,2.4976,-0.4954,2.5462,-11.2184
962.0000,2042.0000,962.6467,2041.7976,0.6467,-0.2024,0.6776,-17.3790
4049.0000,2008.0000,4048.5027,2008.9998,-0.4973,0.9998,1.1166,116.4474
3200.0000,1996.0000,3206.4995,1996.0131,6.4995,0.0131,6.4995,0.1151
2613.0000,1969.0000,2612.3796,1973.4749,-0.6204,4.4749,4.5177,97.8928
3582.0000,1931.0000,3582.0005,1931.0007,0.0005,0.0007,0.0009,56.3099
2789.0000,1900.0000,2796.0000,1902.9928,7.0000,2.9928,7.6129,23.1488
970.0000,1891.0000,974.7964,1891.6174,4.7964,0.6174,4.8360,7.3353
1104.0000,1890.0000,1110.8480,1891.3082,6.8480,1.3082,6.9719,10.8153
2075.0000,1854.0000,2075.0049,1853.9995,0.0049,-0.0005,0.0049,-5.7106
2653.0000,1853.0000,2657.4758,1855.9026,4.4758,2.9026,5.3346,32.9635
398.0000,1783.0000,394.0021,1785.4972,-3.9979,2.4972,4.7137,148.0098
917.0000,1773.0000,918.3074,1772.2085,1.3074,-0.7915,1.5283,-31.1914
3765.0000,1758.0000,3762.5029,1757.0004,-2.4971,-0.9996,2.6897,-158.1827
1815.0000,1740.0000,1815.0000,1740.0000,0.0000,0.0000,0.0000,0.0000
2630.0000,1719.0000,2585.2278,1722.4164,-44.7722,3.4164,44.9024,175.6364
2965.0000,1664.0000,2965.0039,1664.0024,0.0039,0.0024,0.0046,32.0054
2848.0000,1642.0000,2848.0000,1642.0000,0.0000,0.0000,0.0000,0.0000
4117.0000,1557.0000,4117.0020,1557.0018,0.0020,0.0018,0.0027,43.1524
3279.0000,1505.0000,3286.7878,1504.3541,7.7878,-0.6459,7.8146,-4.7409
3252.0000,1505.0000,3259.6721,1505.9441,7.6721,0.9441,7.7300,7.0153
1412.0000,1459.0000,1425.7551,1457.6891,13.7551,-1.3109,13.8175,-5.4441
3584.0000,1172.0000,3584.0000,1172.0000,0.0000,0.0000,0.0000,0.0000
540.0000,1081.0000,541.1215,1073.7805,1.1215,-7.2195,7.3061,-81.1699
4584.0000,846.0000,4584.0000,846.0000,0.0000,0.0000,0.0000,0.0000
4216.0000,754.0000,4218.9951,752.5566,2.9951,-1.4434,3.3248,-25.7296
4391.0000,226.0000,4391.0083,226.0000,0.0083,-0.0000,0.0083,-0.2106
1905.0000,334.0000,1906.0341,333.4068,1.0341,-0.5932,1.1921,-29.8400
2643.0000,1338.0000,2643.0156,1338.0114,0.0156,0.0114,0.0193,36.0007
2179.0000,1840.0000,2175.8818,1828.7828,-3.1182,-11.2172,11.6425,-105.5349
3765.0000,1477.0000,3762.9819,1475.5288,-2.0181,-1.4712,2.4974,-143.9076
1332.0000,1666.0000,1335.5601,1665.6263,3.5601,-0.3737,3.5796,-5.9917
3945.0000,2196.0000,3942.8489,2200.7151,-2.1511,4.7151,5.1826,114.5235
392.0000,1951.0000,398.9943,1952.9935,6.9943,1.9935,7.2728,15.9088
821.0000,2778.0000,821.3504,2777.7983,0.3504,-0.2017,0.4043,-29.9208
1376.0000,2604.0000,1376.7910,2603.6470,0.7910,-0.3530,0.8662,-24.0510
